shelter_name,region,count,long_term,adopted,species,image_url,care_reg_no,careAddr,lat,lon
울산유기동물보호센터,울산광역시,181,181.0,10.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407011107215.jpg,331370000000000.0,울산광역시 울주군 온양읍 발리 1144,35.39119802,129.2857059
울진군동물보호센터,경상북도,1,1.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/05/202406051006708[1].jpg,,경상북도 울진군 울진읍 대흥신림로 916-37  ,37.00342359,129.3606568
원주시동물보호센터,강원특별자치도,88,88.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240630210680.jpg,342419000000000.0,강원특별자치도 원주시 호저면 칠봉로 109-17  ,37.41409812,127.9134828
웰케어 동물병원,서울특별시,1,1.0,0.0,200.0,,,"서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2",37.55687528,126.9190895
위더스 동물보호센터,경기도,118,118.0,42.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406272106698.jpg,,경기도 여주시 능서면 능서공원길 34 (능서면) ,37.29723475,127.5759399
유기견임시보호소,강원도,14,14.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407010907364.jpg,342434000000000.0,강원도 고성군 간성읍 꽃내마루길 53-49  ,38.34880715,128.4339924
유기동물 삼호 보호소,전라남도,46,46.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251006744.png,,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,34.7483216,126.4858403
유기동물및관리협회,부산광역시,96,96.0,15.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407010907405.png,,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,35.17892406,128.8997595
유기동물보호센터,경상북도,8,8.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406302306907.jpg,,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,36.63600924,128.6838411
유기동물임시보호센터,전라남도,23,23.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240701100715.jpg,,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,0.0,0.0
의령군 동물보호센터,경상남도,26,26.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271306234.jpg,348539000000000.0,경상남도 의령군 의령읍 남강로 485-75  ,35.29649394,128.2807545
의성동물보호센터,경상북도,20,20.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/05/202406031406820.png,,경상북도 의성군 의성읍 의성사곡로 101  상리리 440-2,36.35191702,128.7219307
이상윤동물병원,서울특별시,2,2.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251706829.jpg,,서울특별시 용산구 이촌동 300-23,37.5193301,126.9750265
익산유기동물보호소,전북특별자치도,182,182.0,46.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406302106399.jpg,345468000000000.0,전북특별자치도 익산시 삼기면 황금로 342-17  ,36.02531101,126.9665214
인월동물병원,전북특별자치도,16,16.0,15.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240627140606.jpg,345470000000000.0,전북특별자치도 남원시 인월면 인월로 64  ,35.46085693,127.6021528
인제군동물보호센터,강원특별자치도,14,14.0,11.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261306377.jpg,342433000000000.0,강원특별자치도 인제군 인제읍 덕산로 256-41  ,38.09589217,128.1892857
인천광역시수의사회,인천광역시,143,143.0,26.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240701100702.jpg,328353000000000.0,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",37.56623908,126.7196425
인천수의사회유기동물,인천광역시,5,5.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240613100633.jpg,328358000000000.0,인천광역시 계양구 다남로165번길 56 (다남동) 인천수의사회유기동물보호소,37.56623908,126.7196425
일산동물의료센터,울산광역시,12,12.0,2.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406181306893.png,331371000000000.0,울산광역시 동구 방어진순환도로 645 (일산동) ,35.49940761,129.4280936
임실유기동물보호센터,전라북도,11,11.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271606343[1].jpg,345476000000000.0,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",35.53950333,127.3485577
장성군동물보호센터,전라남도,5,5.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/07/202407162207921.jpg,,전라남도 장성군 삼계면 능성로 382-31  0,0.0,0.0
장수군 보호소,전라북도,5,5.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271306574.jpg,,전라북도 장수군 천천면 승마1로 152  ,35.69802155,127.5083552
장흥군 동물보호센터,전라남도,3,3.0,3.0,89.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/07/202407100907700[1].jpg,,"전라남도 장흥군 안양면 우드랜드길 288 (안양면, 남도국제교육원) 축산사업소",34.66765921,126.9446115
전북말산업복합센터,전라북도,43,43.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281606962.jpg,345471000000000.0,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,35.82399862,126.9956293
점곡동물보호센터,경상북도,11,11.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240701170793.jpg,,경상북도 청송군 현동면 청송로 3128-141  ,36.30372951,129.0551249
정샘동물병원,경기도,27,27.0,4.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406211506350.jpg,,"경기도 부천시 원미구 중동로 244 (중동, 상록센트럴타워) 109,110호",0.0,0.0
정선가축병원,강원도,80,80.0,16.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271306374.jpg,,강원도 정선군 정선읍 정선로 1321 (정선읍) ,37.37940902,128.660695
정읍시 동물보호소,전북특별자치도,49,49.0,10.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407021107561[1].jpg,,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,35.5913864,126.8735486
정철동물병원,,0,,,,,331372000000000.0,,0.0,0.0
제니스동물병원,대구광역시,35,35.0,18.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281106118.jpg,327346000000000.0,대구광역시 수성구 달구벌대로 2475 (범어동) ,35.85911706,128.6334105
제일동물병원,충청남도,30,30.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251306901.jpg,,충청남도 금산군 금산읍 비단로 59  ,36.09929117,127.4871898
제주 동물보호센터,제주특별자치도,285,285.0,33.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406290906768.jpg,350650000000000.0,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,33.4555329,126.5892131
제주에니멀119(주),제주특별자치도,1,1.0,1.0,117.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406141706158.png,350651000000000.0,제주특별자치도 제주시 아봉로 503-1 (용강동) ,33.47458135,126.5831305
제천시 동물보호센터,충청북도,17,17.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271506704.jpg,343440000000000.0,충청북도 제천시 금성면 적성로8길 51 (금성면) ,37.08456574,128.2150499
조재진동물병원,인천광역시,19,19.0,10.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407011107750.jpg,328354000000000.0,인천광역시 부평구 원적로 419 (산곡동) ,37.50391444,126.7130413
종합축산,경상북도,39,39.0,33.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281806159[1].jpg,347512000000000.0,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,36.59969,128.2025111
주동물병원,충청남도,28,28.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406241306532.jpg,344558000000000.0,충청남도 계룡시 계룡대로 245 (금암동) 1층,36.26857709,127.2594426
증평 가정견 훈련소,충청북도,35,35.0,11.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261706661.jpeg,343445000000000.0,충청북도 증평군 도안면 입장길 239  ,36.8469669,127.6082351
진도군임시보호소,전라남도,2,2.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406171306189.jpg,,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,34.482359,126.2785647
진안군유기동물보호소,전북특별자치도,27,27.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202407011107902.jpg,,전북특별자치도 진안군 진안읍 예리길 36  .,35.78068896,127.4649255
진주시동물보호센터,경상남도,36,36.0,8.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406270906472.jpg,,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",35.22708622,128.121872
진해유기동물보호소,경상남도,19,19.0,6.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281406874.jpg,,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,35.11399909,128.7543128
짱구네동물병원,인천광역시,20,20.0,6.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281306711.jpg,328354000000000.0,인천광역시 부평구 평천로 356 (갈산동) ,37.51761093,126.7296948
창녕 유기동물보호소,경상남도,75,75.0,8.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406291706389.jpg,,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,0.0,0.0
창원동물보호센터,경상남도,56,56.0,27.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281406595.jpg,,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,35.1973356,128.663356
천안시 동물보호센터,충청남도,101,101.0,29.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240628140606.jpg,,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",36.77269852,127.1799492
철원군,강원도,23,23.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261506266.jpg,,강원도 철원군 동송읍 장흥로 311  ,38.20350842,127.2501882
첨단우리동물병원,광주광역시,4,4.0,3.0,128.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271206835.jpg,329363000000000.0,광주광역시 광산구 첨단내촌로70번길 108-9 (월계동) ,35.2127411,126.8424467
청도군동물보호센터,경상북도,26,26.0,15.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251606298.jpg,,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,35.63570442,128.7796695
청양보호소,충청남도,23,23.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251906621.jpg,,충청남도 청양군 대치면 청산로 446-17 (대치면) ,36.47119315,126.8313968
청원동물병원,전북특별자치도,6,6.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261006989.jpg,345470000000000.0,전북특별자치도 남원시 죽항동 278번지,35.40892681,127.3866418
청조동물병원,부산광역시,32,32.0,8.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281306915.jpg,,부산광역시 연제구 온천천남로 4 (연산동) ,35.19296189,129.0912723
초록동물병원,,0,,,,,331373000000000.0,,0.0,0.0
최동물병원,충청남도,55,55.0,12.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406291106398.jpg,,충청남도 태안군 태안읍 남문리 504-6,0.0,0.0
최종주동물병원,충청북도,26,26.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/20240701100726.jpg,343444000000000.0,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",36.1726229,127.7823344
춘천시 동물보호센터,강원도,28,28.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271406452[2].jpg,,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,0.0,0.0
충주시동물보호센터,충청북도,22,22.0,8.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261506789.jpeg,,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,37.00836208,127.849753
칠곡유기동물보호센터,경상북도,12,12.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281606315.jpg,,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,36.04089178,128.4419555
쿨펫 홈플러스 북구점,,0,,,,,331372000000000.0,,0.0,0.0
쿨펫동물병원,,0,,,,,331372000000000.0,,0.0,0.0
태민동물보호센터,경상남도,32,32.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406261106334.jpg,,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",35.56875432,128.1566734
태백시유기동물보호소,강원도,10,10.0,2.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406121706344.jpg,,강원도 태백시 문의재로 5 (통동) ,37.17289101,129.0407921
통영시동물보호센터,경상남도,20,20.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/03/202503121703486.jpg,,경상남도 통영시 광도면 전두1길 9-8  ,34.90437814,128.4044202
펫동물병원,대구광역시,6,6.0,2.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/05/202406051806692.jpg,,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원,35.841449,128.7008149
펫앤쉘터동물병원,경기도,61,61.0,11.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406291306992.jpg,,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",37.36709612,127.1276815
펫토이동물병원,서울특별시,1,1.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406291706399.png,,서울특별시 용산구 한남동 653-26,37.53350972,127.0016835
평창군유기동물보호소,강원도,5,5.0,2.0,128.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406201406750.jpg,,강원도 평창군 진부면 청송로 61 ,37.63676996,128.5533751
평택시유기동물보호소,경기도,192,192.0,39.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281006747.jpg,,경기도 평택시 진위면 야막길 108-86 (진위면) ,37.1306297,127.055421
프렌즈동물병원,전라북도,24,24.0,9.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406281506313[1].jpg,,전라북도 전주시 완산구 삼천동1가 592-1,35.80001725,127.1170754
하나동물병원,전북특별자치도,28,28.0,17.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406271106228.jpg,345470000000000.0,전북특별자치도 남원시 왕정동 67 ,35.41013597,127.3541802
하남동물보호센터,경기도,2,2.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/06/202406251606817.jpg,,경기도 하남시 미사동로40번길 75-91 (미사동) ,37.56875554,127.2075966
